	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
FAM157A	3532.2449130344867	0.1758850188314041	0.0757265866574069	2.322632335551078	0.0201989120870151	0.0860856021143884
ZNF595	89.94427704324801	0.2416627483490023	0.0589748148122505	4.097727972836345	4.172251836394089e-05	0.0015498389138605
ZNF721	124.983040948406	0.1261250168750837	0.053563767072937	2.354670400671054	0.0185391414989255	0.0815372729398052
PDE6B	107.48392944747192	-0.151964392777874	0.0533140057722319	-2.8503653135181053	0.0043669040938876	0.0319118018331483
MYL5	327.8126962926457	-0.1011229081787516	0.0405393316267896	-2.4944394522756848	0.0126156247637181	0.0632515764441182
PCGF3	2469.787682241914	0.1631442767346564	0.0480843775715299	3.392874878997119	0.0006916322214834	0.0094696191678619
RP11-1191J2.4	1.2648986931003452	0.5167238742245756	0.1777144950053444	2.907606800497821	0.0036420595602757	0.028300289338265
RP11-440L14.4	7.219898195410236	0.2441896326458328	0.0908535943530466	2.6877267144428	0.0071940247507476	0.0440644652996466
RP11-440L14.1	26.953047696400144	0.1343545149734298	0.0503238692746308	2.669796995144021	0.0075897118483427	0.0454751422372339
CPLX1	21.489333249701097	-0.3292484098218939	0.1021010513971821	-3.2247308457293773	0.0012609115364618	0.014132580342222
GAK	5967.164620585535	-0.0764587159656811	0.030085622496762	-2.541370582374024	0.0110418816019158	0.0581422323683551
DGKQ	1995.5015747387476	-0.1264462591229215	0.053614471690388	-2.358435234671737	0.018352161847622	0.0809631481320471
SLC26A1	49.15139097144586	-0.1635682658841585	0.0591268833419947	-2.766394178737044	0.0056679977150064	0.0381466412371281
IDUA	488.52164868861854	-0.2168786113622362	0.0675993213958398	-3.2082956882401974	0.0013352414221228	0.0146921953506939
FGFRL1	380.3121428591395	-0.3752893123448726	0.0920354875136815	-4.077658764931126	4.549146554121037e-05	0.0016473000480104
RNF212	15.608785354625075	-0.346918595467058	0.0919901703461283	-3.771257235003688	0.0001624271286736	0.0036954312728371
SPON2	4151.057393949014	-0.3955906455127425	0.1147072577092909	-3.448697610009212	0.0005632971322883	0.0083188561845337
RP11-20I20.4	233.87039465463224	-0.3375339288738935	0.1216623293329796	-2.7743503738950404	0.00553120713443	0.0375159023299208
CTBP1-AS2	226.93260877037272	-0.1302611098891425	0.0547598520519295	-2.378770303572298	0.0173704962228247	0.078120465121618
MAEA	4946.365072118428	0.1327058325998848	0.051218154957789	2.5909920556344352	0.0095699700706045	0.0529584467093135
LETM1	635.149477740185	-0.1023573683742034	0.0358229312141482	-2.857314153392829	0.0042724274726738	0.0314988457363946
NELFA	676.0178750590972	-0.1278381229639577	0.0387521472867291	-3.29886553171046	0.0009707640087675	0.0119976567117796
C4orf48	153.7934215881608	-0.2029234592360664	0.0759283846661402	-2.672563891992804	0.00752740384866	0.0452395573457887
NAT8L	15.040803077825425	-0.3128103298961269	0.117291790482683	-2.666941382758671	0.0076545021066559	0.0456642198256749
MXD4	3404.262445890972	-0.3926817670409415	0.0520776107179772	-7.5403184137514145	4.6882530461635826e-14	2.247843696633728e-11
ZFYVE28	486.60522270463423	-0.2276399776319674	0.0865305071483718	-2.630748219719069	0.0085197128454102	0.0490369783013876
CFAP99	9.482536368522595	-0.2121428613011639	0.0926045565611495	-2.290846899753575	0.0219722700267152	0.0907021752649371
MFSD10	3967.023184564799	-0.1308298981234535	0.0391868262589095	-3.338619393646557	0.0008419583918268	0.0108273845728041
NOP14-AS1	402.1939604789716	-0.1392282393091534	0.043547825051443	-3.1971341655911174	0.0013880035106833	0.0150741606103616
HTT	2375.6641329659333	-0.1520792672604922	0.0398012250488036	-3.820969507195191	0.000132928088487	0.0032468312632259
ADRA2C	4.36206054963111	-0.3480024774054261	0.1322946686989412	-2.6305102150213195	0.0085256807390059	0.0490529777808005
ZBTB49	202.9064101593152	0.0720914870596372	0.0317557374377115	2.270187779485323	0.0231961921546023	0.0940451943430643
RP11-265O12.1	8.453299119701478	0.3272615950028821	0.1265649972563593	2.58571960729402	0.0097175946474781	0.0534023397207943
STX18	580.1791546511178	-0.1091507295273835	0.0280751152383341	-3.88781056108891	0.0001011525224204	0.0027476742903166
CYTL1	32.64706307733548	-0.368435943322735	0.0894039518987072	-4.121025251100365	3.771900767636654e-05	0.0014597650638995
STK32B	33.28094108397897	-0.2717977583791864	0.0688611640137099	-3.9470398485432607	7.912339186028125e-05	0.0022914806920073
EVC2	25.793413018037366	-0.5311100384455119	0.0989601942984336	-5.366905776719139	8.00988734339701e-08	1.491971174157496e-05
EVC	26.76358064052354	-0.3509258600773446	0.0735435646081161	-4.77167325172891	1.8270172717516832e-06	0.0001720120152106
CRMP1	16.145596041304323	-0.3942578760852644	0.082769839864078	-4.763303598662288	1.9044897007703736e-06	0.0001758399432395
PPP2R2C	10.873269829784208	-0.4249633445708373	0.1396689226701543	-3.042647830644771	0.0023450660022612	0.0211907454474688
MRFAP1L1	662.4961811743317	0.1065620945412756	0.0451302072311654	2.361214385642954	0.0182151970002523	0.0806998058750057
KIAA0232	2669.0371956501435	0.1781556958413754	0.059248953212871	3.0069003109859773	0.0026392629887653	0.0229228976994712
TBC1D14	1508.2525226856162	0.2669524566446232	0.0762637421713536	3.500384967273434	0.0004645867019889	0.0073390209459394
RP11-367J11.2	9.554393682093316	0.296679987908868	0.0961914120274757	3.0842668971750355	0.0020405444597229	0.0194139936439255
TADA2B	2187.2788668393173	0.1398070805143098	0.0542221294492656	2.578413683385932	0.0099255093606512	0.0540769276851022
AFAP1-AS1	10.240962108385997	-0.3486031689172454	0.1145128786527317	-3.044226754393353	0.0023327923735803	0.0211609166770671
AFAP1	225.97887945094945	-0.1995125413501685	0.0839716312758263	-2.375951715107432	0.0175037531432144	0.0785151892985039
SH3TC1	2933.2044899127704	-0.1821639967894293	0.0514100659233506	-3.543352717365215	0.0003950739174994	0.0065653779191132
ACOX3	310.5394720511204	-0.0830621708980817	0.0310098288925514	-2.678575595689058	0.007393604047901	0.0448623863145547
TRMT44	154.92284237660476	-0.0798836502638054	0.0307491369463463	-2.59791520013043	0.0093791653248437	0.0522725854968254
RP11-448G15.3	337.4438000998292	0.2785231029257812	0.0865729870115945	3.21720564970779	0.0012944577728898	0.0144071854991438
ZNF518B	274.589141239468	0.1260965019593974	0.0457514880593129	2.756118047918441	0.0058491882616876	0.0389009332862455
CLNK	8.238689119890656	-0.3479856454355459	0.1320716243423701	-2.634825210701282	0.0084180619547086	0.0485849402740442
RNPS1P1	7.94332553979211	-0.2251783791396457	0.0818413931872905	-2.7513996325103443	0.0059341201127537	0.0391968232250414
BOD1L1	2800.8142028939665	0.2056691380599789	0.0536660189332981	3.83239044274192	0.0001269041192544	0.003146795420289
CPEB2-AS1	2.177760809682872	0.3432681588902682	0.1466498041952607	2.3407338371431763	0.0192458820837511	0.0833471087407067
CPEB2	564.1771289146603	0.1440214423139819	0.0615230216676183	2.3409357734746217	0.0192354758261362	0.0833376346409794
CC2D2A	38.26913183075769	0.2326964962394415	0.0641234140507117	3.628885013131311	0.0002846479848831	0.0052998874647279
FBXL5	16211.215400891671	0.1632975261692107	0.0614227394647219	2.658584224544405	0.0078469734386745	0.0464167213389816
FAM200B	902.2026523696496	0.1409805309476989	0.0595173435906265	2.3687302295847448	0.0178492673703625	0.0796922540931292
RP11-442P12.2	2.167801000151636	0.480411545676619	0.1534546559221831	3.130641705131682	0.0017442482497979	0.017523708172115
FGFBP2	2050.3897778298783	-0.3428128573315129	0.1172360679161767	-2.924124490226188	0.0034542656967639	0.0273918508897135
TAPT1	655.5599697131402	0.0713803711531691	0.0301995105942557	2.363626752505932	0.0180970348387664	0.0803293760714386
PPARGC1A	11.036047042198147	0.4515803160709866	0.121314987755032	3.722378614774707	0.0001973547929419	0.0041986137584723
RP11-177C12.5	13.029811174777134	0.3859789870066103	0.166726576357977	2.31504176141588	0.0206106467160883	0.0871517645151468
RP11-177C12.1	39.10170895851013	0.3812727491465178	0.1455310570669417	2.619872052266747	0.0087962762858766	0.0501530976420435
LINC01259	3.2936201978076154	0.4102060071354187	0.1504606068662537	2.7263349236658065	0.0064041977894672	0.0410220398236259
TLR10	701.053075668427	0.4913283661949334	0.1093166453747422	4.494543026916335	6.971950575204966e-06	0.0004490317719965
TLR1	4288.793973127012	0.2587399160236427	0.0906193317655457	2.855239726254724	0.0043004355030694	0.0315955095374492
TLR6	2818.7364246574707	0.345141345374484	0.0901941151903895	3.8266503822996616	0.0001298988044972	0.0031969676304542
FAM114A1	106.08765887351052	0.1831273023606278	0.0584780363349709	3.1315569714353493	0.0017388204574433	0.0175038104446602
UGDH	144.1902976099809	0.1616768324713148	0.0516949458274974	3.127517204695782	0.0017628950170733	0.0176345930801644
SMIM14	939.0527673448393	0.1626683535407592	0.0561857428170961	2.8951891598247705	0.0037893011290621	0.0291124022351774
RBM47	3214.2942529316533	0.303874882463753	0.0892562772211176	3.404521137610897	0.0006628017040768	0.0092108521244816
RP11-588L15.2	12.51395284288282	0.2621729828334802	0.1070300235263017	2.4495274708507693	0.0143043797823525	0.0688766368676514
NSUN7	1248.1833050605258	0.3272192555466061	0.1067625686039766	3.0649249060350736	0.0021772465655244	0.0202046920530445
ARL4AP2	45.964208246385546	0.2719217478373329	0.1092566441538464	2.4888348891114997	0.0128162470493742	0.0640342439898396
APBB2	161.1473351948792	0.2363150152098066	0.0781951173599435	3.022119835462539	0.0025101115582859	0.0221862096165475
TMEM33	2415.9782734660976	0.1682826183007169	0.0704834031605156	2.3875495613836613	0.0169611156601063	0.0770556668811742
DCAF4L1	74.43344004329553	0.3894973947370158	0.1244339252966069	3.1301543675375534	0.0017471446535911	0.0175306691695665
RP11-109E24.1	1.254868706616947	0.644527462997893	0.2245726162306301	2.870018053919719	0.0041044836316502	0.0306251255639929
FIP1L1	919.4738755570517	-0.0524887639651535	0.0222986756203016	-2.353896027680032	0.0185778066108446	0.0816496335021861
LNX1	8.435080119783212	0.2164338746841257	0.0844647058164963	2.5624179068869166	0.0103946158225116	0.0557392828405313
RP11-89B16.1	1.590163014971749	0.4423832157529367	0.1728468980033922	2.5593934335127884	0.0104854998348747	0.0560677563454648
RPL21P44	7.861812658746109	0.3076206077796459	0.101680706802112	3.025358668860632	0.0024833843747983	0.0220271684987682
RP11-571I18.4	8.810823670986943	0.3100638921628898	0.0784053705802963	3.9546256827566135	7.665456823555167e-05	0.0022457968463401
CHIC2	1508.2078562404492	0.1787367592265348	0.0649142335206946	2.7534294026525568	0.0058974488002744	0.0391214058129402
KDR	14.485946767737191	0.3485420462710891	0.1213531418093883	2.872130388008829	0.0040771470656131	0.0304738495022485
EXOC1	1005.0869373868824	0.1857301240187512	0.057993637300719	3.202594847701484	0.0013619544245665	0.0148598238543837
CEP135	217.0440204333004	0.1685550905719235	0.0542781175580604	3.105396763099292	0.0019002394138487	0.0185014959513521
REST	687.3445727134643	0.1050790924694083	0.0419381697606384	2.5055717278351866	0.0122253598957178	0.0620275902527983
RP11-704M14.1	7.694361205521499	-0.7909262634243996	0.2282269790897242	-3.465524832248067	0.0005291976542087	0.0079567110714981
RP11-618I10.1	1.267412725838325	-0.7342728511318347	0.301969276224021	-2.4316144354603213	0.0150316990826679	0.0711361215407342
SULT1B1	6086.657138436372	0.3267533536751822	0.1253988276435451	2.605712986440361	0.0091683252003495	0.051493504124664
GC	78.6480821401932	-0.7619793306599474	0.2772454791439546	-2.748392265990039	0.0059888312513264	0.0394045311126032
ANKRD17	1342.2134188658183	0.0816104346557389	0.0320049476600018	2.549931826875994	0.0107743985517534	0.0571054151286486
CXCL3	36.46175992806161	-0.3795460470372223	0.1259563948561133	-3.0133130395705416	0.0025841221015143	0.0225422861625025
CXCL2	63.60924656263436	-0.5793206587377798	0.1416165839629692	-4.090768485767629	4.2994616013096966e-05	0.0015834617399645
MTHFD2L	67.36825274451064	0.1153667180336454	0.0468698428981981	2.461427453132781	0.0138385381511065	0.0674752525932766
EREG	332.6797338745941	-0.5042584408490897	0.1573763545664916	-3.204156318387969	0.0013545890829758	0.0148106697412699
THAP6	190.7334813724971	0.1703840891637983	0.0523584409266507	3.2541856890370457	0.0011371792172957	0.0132420260897759
USO1	924.024096712216	0.0908532515310693	0.0393808100750449	2.307043744350039	0.0210523815760177	0.0882699937465063
NAAA	1590.5511296748498	-0.1925209468631944	0.0527817821251355	-3.647488567300814	0.0002648160907071	0.0050712673110199
CXCL9	23.18806378933963	-0.4580234553471461	0.1633417445749174	-2.804080833954064	0.005046025239101	0.0352545494316749
STBD1	314.6946069629676	0.2025598447939836	0.0743258342010442	2.7252952754768773	0.0064244004158205	0.0410557210530906
CCNI	18993.064538073955	-0.1364870903549329	0.0438821106932065	-3.1103127948688845	0.0018688931954049	0.0182801336313675
CCNG2	1660.7993037731017	0.2050041952745903	0.065041914606679	3.151878239044625	0.0016222390513759	0.0166540013002278
ANXA3	11578.33216166083	0.2859220257972741	0.1103660150846161	2.590670919649147	0.0095789041171856	0.0529703986540057
LINC01094	159.54225194933187	0.4548487189904074	0.112334918288591	4.049041259120254	5.1427878615423744e-05	0.0017532435368304
ANTXR2	2488.413907618049	0.2076389979466709	0.0668498287682846	3.1060513059261607	0.0018960381519589	0.0184758463652125
BMP3	2.9289208499446246	0.4728137640308055	0.1513707720595351	3.1235472845764742	0.0017868515186594	0.0177936048729272
BIN2P1	18.028132734408327	0.1971634567612184	0.0800315468687876	2.463571734836883	0.0137560365749807	0.0672470145071217
HNRNPD	4809.186509773512	-0.0882933893177554	0.0316830682731006	-2.786768899927465	0.0053236429475012	0.0365317889090257
HNRNPDL	4993.525623329778	-0.1128348845439622	0.0443122709948867	-2.5463575215312813	0.0108853637983032	0.0575051936547379
SEC31A	2130.163007549898	-0.1069477028623247	0.0433586947857276	-2.4665803108429536	0.0136410134930222	0.0668728956937962
THAP9-AS1	1017.5215484821445	-0.2721290907244172	0.0991364318214912	-2.744995817626592	0.0060511668879663	0.0396333827210566
WDFY3	4514.310862397024	0.2996679239077869	0.0746670632068118	4.013388380868423	5.985331181150415e-05	0.0019131630816193
WDFY3-AS2	45.6314111402066	0.353899969453462	0.1012819947074419	3.494204181856011	0.0004754772198136	0.0074429145696467
ARHGAP24	747.6732133435818	0.2033560866161579	0.0710467672481818	2.862284865204223	0.0042059869101537	0.0311847672081305
AFF1	2425.0673831403938	0.147551005571405	0.0448345992037201	3.2910075743280403	0.0009982922529495	0.0121803886527417
TECRP1	9.966274082302297	-0.21771351126335	0.086242610000332	-2.52443091950153	0.0115885778569697	0.0599877444577383
KLHL8	1115.2197661744735	0.2292113799439298	0.093619493792118	2.448329623025878	0.0143520289507872	0.0690075617878424
HSD17B13	82.78484205077031	0.1952275539397233	0.0785056873149436	2.486795041441051	0.0128899636713215	0.0642571245326732
HSD17B11	7481.608971986424	0.1708943196491459	0.0688435457158665	2.4823579011236143	0.0130516111886152	0.0648721952936145
SPP1	500.9753627281162	-0.3925559757233993	0.1662513167108555	-2.361220250701129	0.0182149089016716	0.0806998058750057
HERC5	574.6829181681544	0.3559856909533325	0.0898524288436581	3.961892800613574	7.435792668735164e-05	0.002205270423668
HERC3	2261.903654319321	0.1286091206265252	0.0428951221672506	2.9982225047657045	0.0027155933156933	0.0233276133167276
FAM13A-AS1	850.9542974387891	0.2012756552802868	0.0690732509764825	2.913945013950705	0.0035689276220753	0.0278994882437056
FAM13A	591.7131943029788	0.1765963852610779	0.0434521689739415	4.064155816179935	4.820661562026773e-05	0.0016866452500329
CCSER1	19.358892395001085	-0.3103768511598875	0.1319170612597023	-2.3528181131086225	0.0186317452785427	0.0817479269626758
HPGDS	8.979803589232496	-0.3716962208747505	0.1395450607811188	-2.663628642921076	0.0077302848199621	0.0460102998330205
BMPR1B	2.716972406423244	0.4427879379082421	0.1688230543074421	2.62279307600895	0.0087212222780094	0.0498237347749209
RP11-1299A16.3	25.00817683186784	0.28267813078577	0.1177462259592475	2.400740477946241	0.016361935992988	0.0754443999454068
ADH7	1.7745949307104096	-0.67419438223398	0.2948634919871504	-2.2864627210728417	0.0222272026291545	0.0913612483364725
DAPP1	1160.491672785161	0.2185659629274388	0.0605340524175133	3.6106283025618895	0.0003054561524433	0.0055382109544195
LAMTOR3	757.6505640821794	0.1694410897906567	0.062970475299712	2.690802141546349	0.0071280456136401	0.0437950234890263
DNAJB14	780.0012376707742	0.1675708506509579	0.07009566091487	2.390602334921553	0.0168207607417861	0.0767337005042841
H2AFZ	4303.091598362436	0.1188494373144093	0.0461429660082905	2.575678323171848	0.0100043671240235	0.0543289048346547
PPP3CA	1940.7650316657016	0.1585826108783814	0.0576926198720997	2.748750381417024	0.005982292528383	0.0393815244984399
