	Gene	Slope	P	Q
13717	HMGB2	0.2342757369403337	0.0016144851869207	0.0392072843969639
13723	RP11-489G11.3	0.2001890781983218	0.0070161863164129	0.09236258581760623
13735	FBXO8	0.1568438063265009	0.0038657405157483	0.06469799245917399
13736	CEP44	0.1796977204189965	0.000545147126657	0.02032832782681622
13739	HPGD	0.8609064459152009	1.4188357592859936e-05	0.0024532712412726086
13740	RP11-440I14.2	0.3531603100202976	0.0008931944732492	0.027074554516168976
13741	RP11-440I14.3	0.6505079522602693	2.3207397867810085e-05	0.0032907487386999693
13764	VEGFC	0.344071054770865	0.0005925613954626	0.021282310329667275
13802	DCTD	-0.1197677035956252	0.0032356792309536	0.05860723310425313
13832	RP11-290F5.2	0.2937010961458082	0.0055829766160614	0.08033364771323773
13834	IRF2	0.196482310563215	0.0003609662422675	0.015879024252914875
13841	CASP3	0.1792778653823922	0.0007182966931601	0.02375121324833203
13844	ACSL1	0.300435255376965	0.0002089015946722	0.01179354276767812
13847	MIR3945HG	0.4740463776580275	0.0002232928147798	0.012202203548006847
13849	LINC01093	0.5866153879580575	0.0001367977366715	0.009125297255617077
13955	SDHA	-0.1399835237394329	0.000646743339051	0.0223433387945522
13976	SPCS2P3	0.0528728141995115	0.0048537508008071	0.07406517480782539
13977	BRD9	-0.0961767735051907	0.0001995315362431	0.011454075317122309
13984	SLC12A7	-0.2382932821000046	0.0021127934456706	0.045499652775561894
14007	NDUFS6	-0.1218369367473868	0.0041841192568038	0.06784064106546868
14011	IRX4	-0.2112559479455348	0.0028265175567703	0.05401621517229733
14139	FAM173B	0.1919719589939139	0.0054043404324562	0.07865469285221244
14149	ROPN1L	0.3830860730780024	0.0010219694104411	0.029441347786174417
14151	LINC01513	0.3825123923632203	0.003789350036317	0.06396666579549093
14152	RPL30P7	0.4796944073572735	0.0005803920809659	0.02103398723599596
14154	LINC02212	0.2922946665637107	0.0039302870914015	0.06544008321128247
14155	LINC02213	0.2983841027260122	0.0021674722125804	0.04611326696383055
14156	RP11-54F2.9	0.3944738907424842	5.753066502019953e-05	0.0057524304291224695
14163	DAP	-0.1474965629316296	0.0001440068234776	0.009384510366291177
14182	CTD-2165H16.3	0.5045542046001518	0.0006551092625612	0.022489844995260622
14209	FAM134B	0.1841858927492899	0.003562429113086	0.06185320829845218
14212	MYO10	0.2775363758248612	0.0062092069957118	0.08602310151823316
14213	RNA5SP179	0.033583777243074	0.0075688195519011	0.0965697934760917
14218	AC091878.1	0.4817706210838617	0.0007313374751545	0.024036830489846155
14228	LINC02217	0.5618825432797732	6.188613445010836e-05	0.005991904477029742
14254	RP11-432M8.15	0.0628416337317153	0.0024547019098411	0.04959551689935061
14380	GOLPH3	0.1263284553537611	0.0031563609575967	0.05784224820312824
14409	AMACR	0.2145986403794295	0.0027066587446814	0.05224961605008734
14451	SLC1A3	0.5798461195350298	3.1536168525557825e-05	0.003935426738433432
14454	CTD-2353F22.2	0.765133338469653	6.898043771666545e-08	3.5194206129235516e-05
14456	NIPBL	0.1182485225798714	0.001703410801348	0.04027038903325717
14458	RPS4XP6	0.2729422158431814	0.0020051425450139	0.04415131309113892
14496	FYB	0.2178050638271412	9.386508518710104e-05	0.007494143619708704
14511	PRKAA1	0.1429004641717249	0.0014112299172925	0.036220904393433076
14515	CARD6	0.4453317976333403	0.0026507446166746	0.051645057142576646
14535	CCDC152	-0.2567645555208236	0.0065486261776447	0.0886966644849907
14549	CTD-2035E11.5	0.2522978823319887	0.0072017506459582	0.09369827723168495
14553	RP11-447H19.3	0.1156162475084697	0.0049674104067773	0.07493953400623103
14592	PARP8	0.1362333354415723	0.002301908333885	0.047799840153461365
14675	IL6ST	0.2247613935334198	0.0001237020192315	0.00856997542371326
14691	C5orf67	0.4586466167444573	0.0012907923575516	0.034036731417342085
14692	AC022431.3	0.3868740525822211	0.007810000615188	0.09819519889091277
14694	MAP3K1	0.22930728155469	0.0011031190463757	0.03088835756726493
14704	GPBP1	0.1120741993724986	0.0057463192376272	0.08184269757906186
14725	RP11-266N13.2	0.3384681872886436	0.0014782330164417	0.037204107983230025
14761	IPO11	0.3843661132241966	7.654664793617672e-06	0.0015889104958675892
14766	LRRC70	0.4659775796006515	0.0001334296025872	0.00900124282955337
14790	TRIM23	0.2703957345986532	0.0006921259207778	0.023223440852551725
14798	ERBIN	0.1842069775240769	0.0021505173288232	0.04591358702194608
14806	MAST4	0.1547365985483754	0.0062000687241994	0.08599444913401769
14845	CDK7	0.121612468184068	0.0066891856179525	0.08979002243797957
14853	MARVELD2	0.354385756167597	0.000178925546166	0.010617286322058992
14859	GTF2H2C	0.2965555533410272	8.670646739766692e-05	0.00724619840521282
14860	RP11-848G14.2	0.4898484737975602	0.0004927865379901	0.019188446991409088
14861	RP11-848G14.5	0.4605873871061063	0.0072574238610746	0.09419643314767424
14865	RP11-98J23.1	0.5731741637181343	0.0022659669841377	0.04725671133891334
14869	RP11-1319K7.1	0.4970069750653361	9.7734205456566e-05	0.007598957746247257
14873	GTF2H2B	0.3606232353725585	0.0025932321478755	0.051108205565638734
14882	NAIP	0.478269383594496	0.000228659426829	0.012383904195881715
14883	GTF2H2	0.3258766852356584	0.004065551651508	0.06672006190170333
14885	RP11-1280N14.3	0.3888510874031692	0.0044535976065894	0.07037070927320653
14913	TNPO1	0.2187124236244158	9.382120093162496e-05	0.007494143619708704
14918	FCHO2	0.3472527460269353	3.930215140205192e-05	0.00450173604417398
14921	TMEM171	-0.3393189985188903	0.0021151948872288	0.04550567518768365
14932	BTF3	-0.1278241572459839	0.0051121906069592	0.07626337203660544
14934	ANKRA2	0.150560162966576	0.0031753627428298	0.05801519506578462
14948	ENC1	-0.3482632470947141	0.0001723917509339	0.01038764952205681
14950	GFM2	0.1252502825975211	0.0013253462959309	0.034678924667837494
14966	HMGCR	0.1740795026593788	0.0014004537288599	0.036095864296001735
14968	COL4A3BP	0.2343649321128227	0.0003823685399652	0.01641058438190267
14992	IQGAP2	0.1829154560178584	0.00120485880191	0.032513915824948454
15000	F2RL1	0.5350818764449357	6.517095359601922e-05	0.006187500345589359
15005	AGGF1	0.2006241172491062	0.0016418164691572	0.03945641887468349
15048	MTX3	0.1853181116470695	0.0049470025715391	0.07473641184776371
15063	ZFYVE16	0.2656498480577304	0.0001286090668741	0.008825394215997378
15064	CTD-2015H6.3	0.2771349222961574	0.0015425885885562	0.03833074618968088
15107	RP11-343L5.2	0.4169865695441077	0.0014015204230569	0.036095864296001735
15109	XRCC4	0.2939604407855901	0.0006862386785574	0.023128826308391397
15144	CTD-2299E8.1	0.0528491602775297	0.002755128800442	0.052960560378073826
15154	RASA1	0.1397821283571154	0.004869243428316	0.07415576194852429
15175	CTD-2232E5.2	0.173166446853561	0.0043657305193212	0.06960591433821091
15187	LYSMD3	0.2315651299316246	0.0011034506198392	0.03088835756726493
15215	FAM172A	0.2011360819985504	0.0011090703333523	0.030970009022183508
15219	RP11-549J18.1	0.2719178978338022	0.0005966673909331	0.021373534255787266
15220	KIAA0825	0.3725362208721883	4.509893020124496e-05	0.0049044637401322
15224	CTC-303L1.1	0.4797923259015572	0.0001054209738386	0.007910286760374958
15226	SLF1	0.3008654673306488	7.968182028961439e-06	0.0016353345613724169
15227	MCTP1	0.2679637561923534	2.1529211207330007e-05	0.003150999190966648
15245	AC008592.8	0.3864844914428893	0.0003782370292324	0.01634894370534852
15299	CTD-2007H13.1	0.2571535999448712	0.0004201326708345	0.017402035482698804
15324	FAM174A	0.2216584812769036	0.0008228027145546	0.02584490551954242
15327	ST8SIA4	0.2972250064123685	5.073576742586714e-06	0.0011637676534928315
15334	SLCO4C1	0.3606188382243021	6.788408523880206e-06	0.0014647936685204276
15335	RN7SKP68	0.0252491106493482	0.0057398292293923	0.08181702373226193
15341	PAM	0.1689396037904796	0.0042175044811903	0.06817945058843378
15346	C5orf30	0.464313614109027	0.0022726946179933	0.047307529913263834
15347	CTD-2154H6.1	0.2846765233381773	0.0059045982044383	0.08324995484935321
15366	EFNA5	0.3122285171015277	0.0032326309286462	0.05858143855550274
15381	PJA2	0.2032791767721927	0.0009381536326462	0.02791155780144116
15424	HMGB3P16	0.0353461632664711	0.0075543820198713	0.09649810651214713
15427	APC	0.2427042944596132	0.0004697763214698	0.018638862084200576
15430	SRP19	0.1265376147360001	0.0018243350603712	0.041758532333662286
15437	DCP2	0.2708830740598886	0.0005427888359862	0.02029584118777988
15438	MCC	0.2882625739525525	0.00038613805524	0.016533371538558495
15450	TRIM36	0.2156325250042418	0.0065879189706356	0.08897765275728318
15452	CTC-428G20.2	0.1964411516391589	0.0041770797520286	0.06776675715386192
15453	PGGT1B	0.2139069204795945	0.0017241514252902	0.04044375359121523
15473	AP3S1	0.1240246808117145	0.0065472504765587	0.0886966644849907
15516	TNFAIP8	0.127366649730485	0.0012212466749703	0.03277792452309666
15555	CTB-36H16.2	0.3447635596012916	0.0017323888837115	0.04056148231684273
15564	CEP120	0.1447130997299561	0.0071977658979241	0.09368113414460717
15568	CSNK1G3	0.1516137540238851	0.0031026559050348	0.057126851253591945
15571	HMGB1P29	0.0532899522509774	0.0028413744190702	0.0541418192969914
15577	ZNF608	0.7259029845320946	4.570735530674784e-07	0.00017951481589251642
15579	RP11-436H11.5	0.1098830584054331	0.0005996394544203	0.02145184606534274
15609	LMNB1	0.2756999881153454	0.0001049558128708	0.007903100325852019
15657	FNIP1	0.1969870957960906	0.0018610429170541	0.0423325228865906
15671	P4HA2	0.3395532577803912	3.43109601483352e-05	0.004142488752686462
15675	SLC22A4	0.4200442312680227	0.0003661543447836	0.01598890688926035
15676	AC034220.3	0.2318426904059138	0.0022312003418941	0.04683033028246163
15680	AC116366.5	0.3284659161198204	0.0075207725269385	0.09628846477266102
15686	IL13	-0.3561295113799251	0.0048847610186576	0.0742526432489236
15687	IL4	-0.3666560997240537	0.0057986836187873	0.08230934376412799
15698	LEAP2	0.1855963081561561	0.0023065673590707	0.0478574059123535
15721	VDAC1	-0.1591801016868712	0.0005486795619592	0.02039041160413659
15731	UBE2B	0.1722757457544216	0.0014042174170133	0.03610043479544264
15732	RP11-215P8.2	0.2895938262557985	0.0026832130537339	0.05199927832071035
15737	AC005355.1	0.1861928609649163	0.0025989747510468	0.051165968124466964
15759	MTND4P12	-0.2690667077224087	0.0035090377560855	0.06142693158734259
15788	TGFBI	-0.231488765838405	0.000625249484041	0.021998458221235945
15806	HNRNPA0	-0.1364254897587059	0.0036043789829344	0.062253507899292876
15820	BRD8	0.1170334991536219	0.0030612925670256	0.056651553836970014
15825	CDC25C	0.279279882237673	0.0041033226992802	0.0671415357727869
15827	KDM3B	0.1276381926607975	0.0013334693949071	0.034789312159075124
15860	UBE2D2	-0.0578280340308049	0.0076168324034042	0.09681446206441026
15879	PFDN1	-0.0912425108882463	0.00416861541365	0.0677300751970181
15882	SLC4A9	0.4600965522143931	0.0002464227200965	0.012898091213334736
15889	APBB3	-0.132225695940989	0.0073861670156532	0.09512368072071302
15894	HAUS1P1	0.4544408381658956	0.0071688643799595	0.09344857789654944
15902	HARS	-0.0824050287849888	0.0007805902003682	0.02512093609359224
15930	CH17-140K24.1	0.0378305651542683	0.0018627419907995	0.0423535238491155
15947	PCDHB11	0.1897619197603221	0.0051249334499156	0.07640097402998157
15956	TAF7	0.1475294806762861	0.0066059411413094	0.08910513922778417
15990	RELL2	-0.1613383618889354	9.045379878592056e-05	0.007396541725264631
15996	KIAA0141	-0.1064535290772666	7.404384818219067e-05	0.006610978920074394
16012	ARHGAP26	0.2041326827445101	0.0005284812389227	0.02002374249537216
16066	JAKMIP2	-0.3406345133067525	0.0007970106588465	0.025429491392185512
16085	FBXO38	0.2156691268283872	0.0016189563512731	0.039262390857152565
16090	SH3TC2	0.3093314770258481	0.0015516925057265	0.038452109520027734
16121	CSF1R	-0.2821696277736756	0.0002441831341687	0.012883499228260204
16123	PDGFRB	-0.4331828817206518	0.0009450569360012	0.028054675503087285
16129	CD74	-0.3204141185499217	0.0001634301322481	0.01009273504489624
16130	RPS14	-0.1882365103421844	0.0015815346230355	0.03875185733427021
16156	SLC36A1	0.2894401892727293	0.0022115445987887	0.046596928883470744
16183	MFAP3	0.285268695822314	0.0004882078052852	0.01909186282674043
16185	SAP30L-AS1	0.1961704030645034	0.0035668966206985	0.06187607890599699
16189	SAP30L	0.2798827723824119	0.0078438938074138	0.09841696540691493
16218	HAVCR2	-0.2620527131848618	0.0004315410385295	0.017739976186297034
16219	CTB-120L21.1	-0.2180810794787778	0.0075511922319163	0.09649688350299032
16263	RNF145	0.1490999628447833	0.0011757051744897	0.0322015070032479
16267	UBLCP1	0.2525086408055124	0.0003886826226345	0.016591273688738046
16269	IL12B	0.3309389172010158	0.0001437533747395	0.009384510366291177
16280	FABP6	0.3961979832055824	0.0032673375725217	0.059023988338552165
16314	MAT2B	0.1187595453057595	0.0026566531187385	0.05166797543932034
16361	SPDL1	0.1776964714058212	0.0054603271981245	0.07919505377258575
16368	LINC01187	0.3384742793009973	0.0038599508852492	0.06464691502516601
16407	RP11-779O18.1	0.3917848618738869	0.004778351794023	0.07342047491814152
16408	RP11-779O18.2	0.4861399456904386	0.0009612883978322	0.028366841197002952
16410	RP11-779O18.3	0.2959621309617428	0.004228405137638	0.06829499801003956
16421	CREBRF	0.2027509277841397	0.0040451117316725	0.06662029869723689
16441	CPEB4	0.2483898365604508	0.0001686309576109	0.010262989116938964
16466	RN7SKP148	0.0783403141153766	0.0007499316586944	0.024460034087456197
16475	RP11-826N14.1	0.2019524893415034	0.0056053598713046	0.08055590500134975
16492	HIGD2A	-0.1775253936259122	1.4621287927176163e-05	0.0024866210296585704
16497	CDHR2	0.3519095880035952	0.0001187495784021	0.008332618231526277
16503	TSPAN17	-0.1480221406793435	0.0002893622525692	0.014029186582822173
16518	MXD3	0.2621047634423407	0.0004678483201807	0.01860216714880173
16521	RGS14	0.1890163621325191	0.0052331480058785	0.07725473659732804
16533	DDX41	-0.1569282959925813	0.0001191080177731	0.008347040957983408
16536	TMED9	-0.1139222732979189	7.209086072765875e-05	0.0065050979650319776
16537	B4GALT7	-0.2411493826417566	2.706988029609428e-06	0.000746363083396151
16547	RP11-1252I4.2	-0.2309984898031089	0.0023301773234073	0.04804621140085658
16553	RP11-889L3.1	-0.2015686102524921	0.0063505629740845	0.0870861426478827
16566	CLK4	0.3188856443235801	2.8556013243329917e-05	0.0037487981433875694
16567	RN7SKP70	0.1962258164163119	0.0030565125511303	0.056601469874933974
16568	ZNF354A	0.3717204770333634	0.0005875267222099	0.021197314173998137
16583	ZNF354C	0.2609370133263533	0.0022387257227263	0.046916128466439215
16584	ADAMTS2	0.8154278574647676	0.0006400780964244	0.022248087371206902
16608	CTC-241N9.1	0.294716307563479	0.0011907784391239	0.03243861105222153
16609	TBC1D9B	-0.1168806793350127	8.707331026193599e-05	0.00724619840521282
16615	RP11-39H3.2	0.3477202892958087	0.0022550942585861	0.04714472345466721
16639	BTNL8	0.3299137604112928	0.0029599653777499	0.05547216955102044
16640	RPS29P12	0.2198837864462663	0.0001394923576316	0.009241707266777071
16644	BTNL3	0.8026948109798616	0.0066959464798606	0.08979804550355017
16660	RACK1	-0.1662358654870637	9.974543744122802e-05	0.007669440733509183
16664	TRIM52-AS1	-0.1841075805856885	0.0009946514289143	0.028867629349967817
16703	FOXC1	0.3664572790940819	0.0045148998702422	0.07084720141312509
16704	GMDS	-0.1458743410936298	5.606454767508276e-05	0.005666751370991822
16713	SERPINB1	0.3377803412234109	0.0015576962284282	0.03847862104178837
16721	NQO2	0.3493494687626327	0.0013603383354859	0.03532996689383742
16738	RP11-506K6.4	0.2817630067478553	0.0042928315488746	0.06886970506952146
16752	RP3-406P24.5	0.3781563064092876	0.0002363778840459	0.012601895943197045
16778	LYRM4	-0.2039589680151535	9.092185263444771e-06	0.001798407890949192
16780	FARS2	-0.150996565242306	0.007866455649648	0.09858713196179605
16793	LY86-AS1	0.2823559593846197	0.0038353088877827	0.06448567250085867
16796	RP1-80N2.3	0.5015374534204753	0.0001059191745418	0.007921013118610884
16828	SLC35B3	0.1991772336485325	0.0023535097363131	0.04830180583639277
16853	RP11-421M1.8	0.2686973567917057	0.0052605259346894	0.07747036197101799
16855	RNA5SP203	0.1051908297701307	0.007762559378519	0.09795969523627121
16856	MAK	0.6463750455940714	2.035796730446242e-05	0.0030661285271966683
16859	SYCP2L	-0.3764876468272837	0.0053692104721998	0.07835229566916106
16894	SIRT5	0.3593721482958081	0.0004208424652881	0.01740502414015754
16896	RANBP9	0.1263647594534593	0.0059803362071508	0.08397550699426458
16908	RP11-330A16.1	0.1600820416414949	0.0033054786138001	0.059496435372428304
16914	JARID2	-0.1265182258409626	0.0073843259045376	0.09512368072071302
16922	RP1-13D10.5	0.2451714383070396	3.6264918940063614e-05	0.004313234106265692
16923	MYLIP	0.2178695599460183	0.0001177939859403	0.00828465792078953
16927	MRPL42P2	0.176436158275861	0.004018328770684	0.06643507094160536
16931	ATXN1	0.1714834783517354	0.0003820071436398	0.016408284738370277
16940	FAM8A1	0.3216355250419381	5.485385290429804e-06	0.0012374303875005944
16941	NUP153	0.1413709602266273	0.0011558767861957	0.03183734889606239
16945	KIF13A	0.1708420574722827	0.0019087055002807	0.04297671873750132
16949	KDM1B	0.1169226345827853	0.0063398240590947	0.08702632009909425
16954	RP11-528A10.1	0.2919326335659751	0.0001928838450395	0.011190132697551949
16955	RNF144B	0.3290287231698899	0.0011358124768819	0.03141148669601656
16970	E2F3	0.2887944941089654	0.0002267114359506	0.01230281382844449
16990	PRL	0.5900276901428437	0.0046075652090977	0.07171171271570922
17009	KIAA0319	0.4279828861788564	0.0003264581613927	0.015077323357325666
17010	KRT8P43	0.4531939870741358	9.526919094515388e-05	0.007494143619708704
17011	TDP2	0.2255827752662265	0.0005264995235066	0.020015781328184056
17012	ACOT13	0.2072193574983904	0.0011109991327547	0.030992163850457118
17014	C6orf62	0.1778276897463467	0.0022779122961332	0.04739168752686877
17020	FAM65B	0.2864479256516932	3.244325949272656e-05	0.003989059509520109
17021	MTCO2P33	0.3803847731227168	0.0037885728865936	0.06396666579549093
